title,rate,cuisine,location,address,street,price_from,price_till,url,description,opening_hours,wifi_available,smoking_area_available,outdoor_seat_available,full_time_available,vip_room_available,reservation_available,parking_area_available,review_11,review_12,review_13
Jalan Pulang,4.0,['Kafe'],Arcamanik,,"Jl. Golf Barat XIII No. 4, Arcamanik, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/jalan-pulang-arcamanik,,Senin - Minggu (09:00 - 22:00),True,True,True,False,False,True,True,"Udah lama gak ke luar rumah. Sekalinya meeting ke sekitar Arcamanik, baru tahu ada tempat 'ngopi' di tengah-tengah komplek.Tempatnya tidak terlalu luas, bersih, tapi cukup caman buat nongkrong atau ikut ngerjain tugas/WFH. Menu minuman dan makanannya tidak terlalu banyak, cukup dengan harga yang terjangkau.Waktu ke sana Lae pesan jalang kersa karena kurang suka kopi. Minuman ini rasanya asam-asam gitu dan ada sensasi sodanya kaya mojito. Cocok diminum saat panas terik. Waktu ke sana gak nyobain camilannya karena buru-buru.","Kafe ini saya datangi karena tidak sengaja nemu bannernya pas lagi perjalanan pulang. Abis istirahat, rasa penasaran dengan kafenya membuatku ngegas untuk berangkat lagi dan mengunjunginya ..Ternyata, lokasi kafe ini ada di sebuah perumahan yang cukup sepi. Tapi kafenya ini tidak sepi.. Kafe ini berada di luar ruangan alias outdoor. Benar - benar outdoor. Memang sih dengan banyaknya tumbuhan hijau, rumput yang juga berwarna hijau, ditemani rumah gede yang desainnya apik, membuat suasana di kafe ini nyaman ... parah .. untuk ngobrol .. I like itNamun sayangnya aku tidak ngobrol dan langsung ngebawa pulang apa yang saya beli. Aku beli 2, Signature Magic dan Salted Caramel Coffee. Sebagai orang yang kurang mengerti rasa kopi, aku lebih menyukai salted caramel coffee. Lebih seger, lebih manis, kopi dan caramelnya terasa dua2nya dan rasanya enak. Kalau signature magicnya lebih terasa kopinya. Gulanya juga pake gula biasa sehingga, dengan rasanya yang cuma rasa kopi, membuat variasi rasanya kalah dibanding Salted Caramel.Pelayannya menurutku ramah. Asik dengan keramahannya. Cuma aku agak menyayangkan porsi tiap gelasnya yang tidak penuh .. Tidak sesuai dengan porsi gelas yg dipakai. Sayang sekaliOverall, menurutku, untuk ngumpul bareng, (entah buat main, nugas, atau cuma ngerokok bareng) tempat ini pantas dikunjungi. Bersih, rapi, ramah, tidak terlalu mahal, kopinya pun enak. Selamat mencoba!",None
Kolato Coffee and Tea,4.0,['Kafe'],Buah Batu,,"Jl. Cijagra No. 25, Buah Batu, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/kolato-coffee-and-tea-buah-batu,,,False,False,False,False,False,False,False,"Creamy Ramyeon - katanya bes seller nya, jadi ya udah cobain aja. Dan enak sih rasanya mmg creamy tp ga bikin enegRed Flavor Topokki - merah tapi ga pedes Butter Toast, Choco Butter Toast - toastnya empuk, enak sama rasa chocolate ditambah ice cream Butterscotch Latte - ini enak, masi manis yah udh minta less sugar juga Seasalt Latte - sama ini jga enak ..🍽️ : @kolato.id 📍 : Jln. Cijagra No 22 B, Bandung ..#kolato #kolatocijagra #kolatocaffe #kolatocoffeeandtea #kolatocoffee #makansamacici #jalanjalansamacici #ngidersamacici","Nyobain Kolato Coffee cabang Bandung nih guys, dari luar eye catching banget sih dominasi warna kuning gitu tema cafenya jadi lucu banget terlihat sekilas dari luar.Aku pesan Kofilato Bold dengan request less sweet (sugar 5ML). Overall rasanya unik sih paduan espresso, latte, dan kayanya dari gulanya ada aftertaste unik gitu jadinya gak kaya kopi susu gula aren pada umumnya. Boleh dicoba sih guys buat yang mau ngopi rasa baru.Pelayanan Baik & Ramah + Ambience nya juga Clean and Cozy, Fasilitas free Wi-Fi, Full AC, dan ada Korean Music Playlist gitu. Sayang aja meja indoor area mereka jelek banget sudah goyang2 tidak tegak, padahal ini baru hari pertama opening.",None
Dandelion Coffee,3.4,['Minuman'],Gardujati,,"Jl. Gardujati No. 45, Gardujati, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/dandelion-coffee-gardujati,,"Senin (11:00 - 22:00), Rabu - Minggu (11:00 - 22:00), Selasa Tutup",False,True,False,False,False,False,False,"Nah ini nih salah satu kedai kopi yang ga close minded dengan hanya jual produk itu itu aja. Saat kedai kopi lain sibuk cari resep regal, pandan, boba, brown sugar, dll mereka udah keluarin menu yang unik banget. Pannacotta coffee. Eits ini bukan pannacotta rasa kopi loh tapi lebih ke pannacotta vanilla yang disajikan dengan kopi hitam gitu terus nanti minumnya dikocok gitu biar pannacottanya sedikit hancur dan ngeblend dengan kopinya. Saya suka sih karena manis pannacotta dengan pahit kopi pas banget kombinasinya. Sayangnya karena tempat mereka tuh nyatu sama beberapa tenant/brand lain jadinya ya kurang nyaman aja gitu.",Untuk pertama kali nya coba yang matcha sakura . Memang unik banget di mulut perpaduan matcha sama sakura nya .. pait manis dan aroma nya juga nge blend banget .. dan untuk saya pribadi so so lah rasa nya ..Harga Harga pasaran rata-rata .. Pelayanan Ramaahh .. sukaa .. dan komunikatif banget baik dengan pembeli maupun reviewer loh ..,"Penasaran sama kedai kopi satu ini karena sempat lihat ada di sponsored page instagram. Kirain awalnya tuh franchise juga, eh taunya ini brand mandiri gitu. Nah menunya tuh mayan banyak gitu hampir 20an menu dan beberapa diantaranya cukup unik jarang ditemukan di brand lain. Yang pertama saya coba itu yakuza coffee dan yakuza latte, campuran susu dengan sirup/perisa baileys dan rum (sehingga tetap halal). Yang membedakan hanya kalau yang latte ga pake kopi sama sekali. Terus ada juga matcha sakura yang wanginya mantebs, gummy berry yang bikin pengen ngunyah bubblegum, serta es kopi susu yang rasanya klasik banget. Soon katanya mau ada menu coffee pannacota juga sih ini yang sempat saya coba dan teryata: ENAK!"
Kenzu,3.8,['Minuman'],Dayeuh Kolot,,"Jl. Mangga Dua No. 90, Dayeuh Kolot, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/kenzu-dayeuh-kolot,,Senin - Minggu (10:00 - 22:00),False,True,False,False,False,False,False,"Lokasinya sendiri ada di depan Gerbang masuk STT Telkom,  lebih ke takeaway sih tapi memang strategis depan kampus banget, tepatnya di RUKO .Nyobain coffee Oreo kopi nya enak,  manis creamy Di berikut topping Oreo jadi tidak terlalu manis, Matcha ice cream Boba Oreo nya juga enak tidak terlalu manis lembut,  suka deh apalagi bobanya nya enak Asam seger pokoknya Juara lah.",None,None
KOOHII.IND,3.8,['Minuman'],Burangrang,,"Jl. Lodaya No. 57, Burangrang, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/koohii-ind-burangrang,,Senin - Minggu (09:00 - 21:00),True,True,False,False,False,False,True,"Nemu tempat kopi baru lagi nih kebetulan beres makan malam disekitaran sini, untuk tempat lebih ke Coffee to go, bukan tempat yang untuk nongkrong lama, kecil tapi cukup bersih.• Es Kopi Koohii : Creamy tapi strong, berasa espresso nya dan pemanisnya menggunakan  brown sugar syrup dan manisnya pas tidak terlalu manis",None,None
Becks Coffee Company,3.8,['Kafe'],Riau,,"Jl. Taman Cibeunying Selatan No. 5, Riau, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/becks-coffee-company-riau,,"Senin - Jumat (08:00 - 17:00), Minggu (08:00 - 17:00), Sabtu Tutup",False,False,False,False,False,False,False,"Berhubung lagi ingin kopi karamel, dan direkomendasiin kesini karena katanya karamel disini bukan syrup alias dia homemade yg bikin sendiri. Yang tau rasa karamel asli pasti ngerti sih bedanya yg sirup sama ori karamel, nama menunya matel caramel. Aku coba di take away, even inikan pake es batu ya, nyampe rumah udah agak leleh gitu es batunya, tapi ajaibnya ini kopinya masih kentel dong dan beneran rasanya endul  Btw ini aku ga abis, br stengah terus stengahnya lagi aku simpen dikulkas br diminum besok dan rasanya masih sama Tempatnya mini, mas nya yg rambut gondrong sebahu ramah banget.",None,None
Sawargi Savory!,4.6,['Kafe'],Sukajadi,,"Jl. Sukamulya Indah VII No. 6, Sukajadi, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/sawargi-savory-sukajadi,,Senin - Minggu (10:00 - 22:00),False,False,False,False,False,False,False,"Hari ini nyobain kedai makanan yang bener2 hidden gem karena adanya diantara komplek perumahan warga. Namanya sawargi savory! Lokasinya sendiri ada di jalan sukamulya, bisa diakses dari jalan pasteur. Kalau kesini enak naik motor sih, karena tempat parkir mobilnya terbatas.Untuk tempatnya sendiri pewe banget! Karena di pekarangan rumah gitu jadinya adem, tapi kalau lagi panas banget ya lumayan panas aja tetep. Enakan agak sore sih. Area makannya juga ga terlalu luas tapi nyaman dan bersih. Hari ini aku coba:1. Nasi ppparu (28k): sebenernya rice bowl ini sederhana isinya. Ada paru goreng rempah dan selada air goreng, tapi sumpah ini enak banget! Nasinya pulen, parunya ga bau dan empuk, rempahnya berasa dan kita bisa request tingkat kepedasan. Ada selasa air gorengnya bikin tambah gurih! Definisi makan kenyang, enak dan worth it.2. Orange yakult (15k): seger, asam manisnya pas. Cocok banget buat siang2 abis makan nasi paru.Overall, super recommended! Buat yang lagi pengen cari makan siang enak dan kenyang ditambah tempat yg nyaman boleh dicoba kesini.Selain menu makanan ada kopi2annya juga kok, sambil nongkrong bisa banget❤️",None,None
Diorama,4.6,['Kafe'],Buah Batu,,"Jl. Sekelimus Utara No. 67, Buah Batu, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/diorama-buah-batu,,Senin - Minggu (09:00 - 23:30),False,False,True,False,False,False,False,"Padahal rumah di komplek yang sama tapi baru cobain kesini. Pesen ice dark chocolate, wuiih tak sangka enak lhoo.. jadi si dark-nya dapet bukan yang creamy gitu. Salut sih walau di komplek perumahan tapi kualitas mah oke. Paling kalo parkiran mobil nih susah kalo disini.",None,None
Excelso,3.8,['Kafe'],Sukajadi,"Mayfair, Lantai Ground","Jl. Sukajadi No. 228, Sukajadi, Bandung",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/bandung/excelso-sukajadi,,Senin - Minggu (08:00 - 21:00),True,True,True,False,False,True,True,"Posisinya di dalam Mayfair Building lantai 1 deket Tortens, satu area juga sama Rumah Buah. Tempatnya sendiri ada indoor area yang walaupun pencahayaannya kurang tapi ambience-nya adem dan cozy, kalau semi outdoor areanya lebih luas dan yang pasti lebih airy dan asik buat nongkrong.Pilih signature drink-nya yang Avocado Coffee Original (62K), sebenernya ada 3 pilihan rasa milk dan mocha juga, tapi pengen nyoba rasa original-nya yang coffee, perpaduan bitternya kopi dipaduin dengan manis kentalnya alpukat yang segar jadi creamy berasa, balance juga rasa keduanya, ice cream vanilla dan topping chocolate curls-nya pun bikin rasanya tambah yummy, agak pricey si emang tapi ukurannya juga lumayan gede dengan sensasi rasa unik yang berbeda.",None,None
Java Bean Coffee & Resto,3.8,['Kafe'],Setiabudhi,Rumah Mode,"Jl. Dr. Setiabudhi No. 41, Setiabudhi, Bandung",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/bandung/java-bean-coffee-dan-resto-setiabudhi,,"Senin - Kamis (10:00 - 19:30), Jumat - Minggu (10:00 - 21:00)",True,True,True,False,True,True,True,Makan pizza di “Java bean” Coffe yang terletak di kawasan kuliner rumah mode .Tempat : Java bean Menu 1. Sisillia pizza (idr 82.000++).Untuk tekstur pizza nya tipis dengan tingkat kegaringan yang crunchy dengan isian mozarella serta isian daging sapi yang termasuk banyak .#tagstagram #love #instagood #photooftheday #fashion #beauty #happy #cute #like4like #picoftheday #follow #me #selfie #art #instadaily #friends #fun #like #igers #instalike #fransi_96bandung #fransi_96jawabarat,None,None
Attitude,3.8,['Kafe'],Setiabudhi,"Setiabudhi Supermarket, Gedung A, Lantai 1","Jl. Dr. Setiabudhi No. 42 - 46, Setiabudhi, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/attitude-setiabudhi,,Senin - Minggu (10:00 - 22:00),True,True,True,False,False,False,True,"Supermarket setiabudhi punya cafe baru, tempatnya lumayan enak ya nongki nongki jail aja kesini. Selain kopi, dia juga sediain berbagai macam teh dan kudapan. Aku cobain es kopi susu nya, es kopi susu nya ada dua macem jd yg udh siap di botolan, ada yg fresh. Aku coba yg freshnya, rasanya sih oke ya lumayan, menurutku ini kopsusnya enak si taste kopinya gak pekat dan gak carang, aftertaste nya pun enak di mulut. Bolehlah ini oke juga, tempatnya juga lumayan enak.",None,None
Own's Coffee,3.8,['Minuman'],Cilaki,BSS Market,"Jl. Taman Cibeunying Utara No. 12A, Cilaki, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/own-s-coffee-cilaki,,Senin - Minggu (09:00 - 22:00),False,False,False,False,False,True,False,"Mencoba Hot Cappuccino nya Own's Coffee di sore hari nih guys dengan view langsung ke jalan raya yang cukup asri dengan banyaknya pepohonan & tanaman2 hijau.Yaps secangkir capp nya balance antara espresso, latte, dan foam nya. Untuk aftertaste beans nya acid bitter berflavour yang tidak hanya bold flat bitter, jadi lumayan buat pencari kopi2 yang gak cuma pahit doang.Pelayanannya Oke & Ambience nya Cozy Enough Deh.",None,None
Twenty Rose Coffee,3.8,['Kafe'],Antapani,,"Jl. Terusan Jakarta No. 137, Antapani, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/twenty-rose-coffee-antapani,,Senin - Minggu (14:00 - 22:00),True,True,True,False,False,True,True,Antapani punya tempat ngopi dengan view yg bikin betahh banget sore2 apalagi dengan cuaca yg sangat mendukung dan cerah. Aku cuma pesan es kopi susu dan rasanya lumayan lah yaa dengan harga 22k ..Tempatnya lumayan cukup luas dan banyak tempat duduknya,None,None
Molekul Coffee,3.8,['Kafe'],Arcamanik,,"Jl. Pacuan Kuda No. 46, Arcamanik, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/molekul-coffee-arcamanik,,Senin - Minggu (14:00 - 22:00),True,True,False,False,False,False,True,"Kafe ini cukup baru (karena udah sering lewat jalan ini dan baru 2 minggu lalu liatnya wkwk). Setelah 2 tahun lebih berkeinginan agar ada kafe di daerah Arcamanik (biar klo mau nyari tempat nugas ngga perlu jauh2 ke Dago ataupun Riau dan sekitarnya), akhirnya ada kafe haha . Apalagi  kafe ini sangat ""laptop-py"", maksudnya kayak tempat yang di desain buat orang yang suka bawa laptop gitu dah. Meja tinggi tapi bagus, kursi tinggi juga, colokan di bawah, dengan wifi yang kenceng. Jadi pas buat nugas. Apa yang kurang? Hmm palingan agak sayang karena meja yang ""laptop-py"" banget itu diletakkannya di deket kaca. Mungkin tujuannya biar sambil mikir bisa ngeliat luar gitu kali ya (yang mana memang enak), namun, percayalah, orang2 yang bawa laptop lebih suka berada di tempat yang tenang.           Di bagian ke dalam malah ada meja dengan sofa (didesain untuk 4 orang atau lebih) dengan meja yang lebih rendah sehingga lebih asik buat ngobrol. Oiya, kafe ini terbuka jadi klo mau rokok dimana2 boleh (kecuali di kamar mandi dan musholla, tentunya).          Suasananya cukup bagus. Namun nggak bagus2 amat. Selama 2 jam aku pun memikirkan, ""yg bikin kurang itu apa ya?"". Perasaanku menyalahkan lampu yang terlalu ""putih"" jadi auranya kurang santai. Mungkinkah? Ah ngga tau lah ngga berani ngomong klo soal ginian haha.         Rasanya biasa aja, setidaknya di menu yang aku pesan. Aku pesan ""Si Komo"", katanya kopi dengan paduan milo gitu. Rasa kopinya strong sih. Namun aku jadi tidak bisa merasakan rasa milonya. Entah lidahku yang salah atau gimana, i don't know. Jadinya kurang puas.          Tapi aku suka pelayanannya. Murah senyum, ramah, banyak mainan, ada air putih, wifi kenceng, dsb. Sayangnya kayaknya perhatian kebersihannya ngga sampe toiletnya coy .. Kotor          Overall, aku berterimakasih karena udah berusaha membuat kafe di Arcamanik, apalagi kafenya bisa dipake untuk kerja ga cuma untuk haha hihi doang. Semoga review ini mampu membawa perbaikan sehingga kafenya jadi makin rame hehe .. Buat pembaca, selamat mencoba, semuanya!",None,None
Yukita Ngopi,3.8,['Kafe'],Kopo,,"Jl. Kopo No. 476, Kopo, Bandung",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/bandung/yukita-ngopi-kopo,,Senin - Minggu (10:00 - 22:00),False,False,False,False,False,False,False,"Mampir ke Yukita Ngopi nih guys mumpung balik dari Pabrik daerah Kopo, dan ternyata coffee shop nya gabung sama Tami Yakitori gitu. Ambience oke sih seperti cafe indoor pada umumnya, namun nuansanya lebih ke arah Jepang.Yang aku pesan :- Hot Cappuccino -> yapss aku suka rasa espresso nya gak ketutupan latte, walau awal lihat wujudnya udah merasa bakal flat di latte nya, tapi ternyata tidakkkPelayanan Baik & Ramah // Ambience Oke Lah Ya 🫰",None,None
Backyard Kitchen - Farmhouse,3.49,['Kafe'],Lembang,Farmhouse,"Jl. Lembang No. 108, Lembang, Bandung",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/bandung/backyard-kitchen-farmhouse-lembang,,"Senin - Jumat (09:00 - 19:00), Sabtu (08:00 - 20:00), Minggu (08:00 - 19:00)",True,True,True,False,False,True,True,"Makan setelah keliling farm house lembang, lumayan mengasikan,Suasana wisata terasa, Ingat kupon yang dibeli di pintu masuk bisa sbg alat pembayaran, jadi jangan disia-siakanMenu yang dipesan1. Steam BoatIsinya sayuran, anehnya ada potongan jagung mirip sayur asem..seafood seperti udang, daging ayam, daging sapi, dengan jamur dan sayuran sawi putih, baso dan kembang tahuDengan kaldu ada pilihan tom yam dan biasa2. Chicken katsuPotongan daging ayam yang dibalut tepung lalu digoreng disajikan dengan salad khas 3. Soto ayamSoto dalam mangkuk yang disajikan dengan nasi dan sate ayam thaichan","Spaghetti aglio olio nya enak. Pedes isinya ada beef bacon sama mushroom. Kalo soto ayam nya harus racik sendiri lagi baru enak. Pakein garem, jeruk limonya lagi sama sambel semua. Enak deh. Chicken steak nya paling gagal. Hambar banget. Dagingnya dada lagi ga bisa dimakan deh kan aku ga suka.","Check out my ig: komentatorisenkSalah 1 pilihan resto d farmhouse adl backyard. Sayangnya walau ini t4 lumayan PW buat nongki, tp perokok sedikit merusak suasana. Walau perokok d tempatkan d luar, tp tetep aj asep-nya kecium yaks sampe kedalem. Untung masi ada d lt atas, n untungnya di lt atas ga kecium asep rokok.Backyard Burger:> Enak sich. Pertama-nya gw pikir yang saos merah2 itu tuch sambel, tp ternyata bukan, tp d blg saos tomat bukan jg sich, seperti-nya saos special dia aj. Rasa-nya mirip2 saos tomat sich, tp lebih enak saos ini sich drpd saos tomat . > Tp sayang yaks dagingnya tuch ga gt enak. Pertama2 makan sich masi enak yaks, tp makin d makan gw merasa makin bau aj. Trus ud gt dagingnya jg banyak urat yaks....Beef 'Something':> Gw lupa ini beef apa, gw ud cari2 namanya jg ga ktm. Yang jelas ini dagingnya sama kaya daging burger gw. Jd ya ga gt enak jg da...> Yang istimewa dari beef ini, ada jamus gede2 . Gw sich suka buanget yaks, karna gw pecinta jamur. Tp kl lo ga suka jamur, kaya suami gw, bakal bete temuin jamur gn gede d piring . Tp ya gw gtw ini emang tiap x dpt jamur apa cm gara2 qt pesen pake saos jamur...Coffee Latte:Enak kopi-nya. Pas buat gw. Cookie-nya jg enak sich, ga terlalu manis"
Square Corner,3.75,['Kafe'],Pelajar Pejuang,"Piset Square, Lantai Ground","Jl. Pelajar Pejuang 45 No. 119, Pelajar Pejuang, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/square-corner-pelajar-pejuang,,,False,False,False,False,False,False,True,Mampir ke Square Corner Piset Square nih sambil nungguin nyokap belanja di Super Indo. Aku cobain Hot Cappuccino nya. Untuk rasanya lebih ke creamy dengan diberikan topping cookies gitu. Overall oke sih ngopi di sini sehabis belanja dari super indo.Pelayanan Ramah & Ambience nya Lumayan Sih.,"Setelah keliling2 super indo piset square, aku pengen minum yang seger2 dan mumpung nyokap belum selesai belanja, mampir aja deh aku ke square corner yang letaknya masih 1 daerah sama super indo piset square.Yang aku pesan tadi Lychee Juice Less Sugar, yang secara rasa lumayan seger kaya jus leci pada umumnya dan diberi hiasan daun mint gitu. Rasanya enak cuman buahnya kek kurang banyak dikit aja sih 🍒Pelayanannya Bagus & Ambience Lumayan","Nyobain makan & minum di square corner nih guys dan ambiencenya lumayan sih meski banyak orang lalu lalang jugaYang aku cobain :- Es Kopi Susu -> untuk jenis kopi sih dia ringan ya gaterlalu strong dan aku req less sugar- Americano -> kata temen aku kopinya ringan gitu sih light- Juice Strawberry -> so so aja menurut temen aku- Nasi Goreng Kampung -> enakk, jenis nasi goreng putih dengan bumbu kampung, ayam suwir, dan ikan teri + ada telur ceplok dan kerupuk- Nasi Goreng Blackpepper -> enakk, blackpeppernya kerasa banget + ada telur ceplok dan kerupukPelayanannya lumayan bagus 😆"
Kong Djie Coffee Belitung,3.18,['Kafe'],Astana Anyar,,"Jl. Astana Anyar No. 125, Astana Anyar, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/kong-djie-coffee-belitung-astana-anyar,,Senin - Minggu (08:00 - 24:00),False,True,False,False,False,True,True,"Semakin hari, rasa-rasanya kedai kopi satu ini semakin butuh gebrakan nih. Soalnya tempatnya semakin terkesan kumuh & gelap, meja dan kursinya juga kayak udah pada reyot gitu. Ditambah lagi pelayanannya yang cukup lama terlebih untuk menu cemilan/makanan. Dengan jumlah staf (waiter dan waitress) yang cukup banyak harusnya bukan masalah loh ini apalagi kedai juga sepi. It took almost 45 min buat singkong dan tahu tersaji. Kopi sih cukup cepat ya under 10 min. Soal rasa emang enak sih semuanya dan harga bersaing. That's why saya masih suka datang kemari.","Kembali ke masa lalu, itulah vibes yang saya rasakan saat menginjakkan kaki ke Kong Djie ini. Suasananya dibuat jadul dan berasa banget vibes kopitiam ala peranakannya. Saya pesan kopi susu panas dan tahu cabe garam, duo ini emang ga ada matinya ya! Selalu cocok dinikmati kapan saja. Soal rasa sih enak, kopinya mantab dan manisnya pas ga lebay. Tahu cabe garamnya juga matang sempura dan bumbunya meresap. Price wise pas dengan apa yang didapat. Cukup mengenyangkan. Sayang tempatnya agak gelap (bukan remang-remang lagi ya) dan kotor di beberapa bagian (WC tampak kumuh).",Ga sengaja mampir ke sini buat menikmati masa masa jadoel Bandung ..TempatAla jaodel banget cuma sayang jadi agak kurang bersih .Pelayanan So so .. minuman datang ga lama setelah saya pesan .Cita rasaKopi susu nya suka saya . Ala jadoel banget .. pait kopi serbuk dan susu nya ok . Suka saya ..Harga Aman di dompet ..
Little Noona Coffee,3.5,['Korea'],Moch Toha,,"Jl. Moch. Toha No. 177, Moch Toha, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/little-noona-coffee-moch-toha,,,False,False,False,False,False,False,False,"Ada little noona baru buka dekat rumah. Menyatu sama fat oppa express gitu tempatnya. Well kalau dilihat dari luar sih kayaknya cukup nyaman ya tapi pas masuk agak panas juga sih karena semi terbuka dan non-ac (apalagi datangnya siang poll panasnya). Sebenernya cukup bersih tapi ya itu tadi ga nahan panasnya. menu-menu yang tersedia banyak mulai dari kopi, teh, soda, dll. Overall favorit saya ada di rainbow milk tea sama di noona ice coffee. Affogatonya sih ya standar affogato lah.","Little Nonna Coffee baru buka cabang nih, jadi lagi ada promo Buy 1 Get 1 pas mimin kesana. Lokasinya ada di jalan Moh.Toha No.177 depan komplek kurdi banget.@littlenoona.coffee salah satu tempat kopi yang harus di coba! Apalagi buat kamu penggemar korea selatan, nama menunya pake nama daerah yang ada di Korea Selatan loh 🇰🇷⁣Harganya juga sangat pas di kantong, kopi dan minuman lainnya di bawah Rp25.000 sedangkan hotteoknya ngga sampai Rp15.000! Worth it untuk dicoba 😋⁣⁣⁣⁣⁣✅ Instagram @kulineran_aja",None
Double Y Space,3.4,['Kafe'],Dago Atas,,"Jl. Raya Golf Dago No. 12, Dago Atas, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/double-y-space-dago-atas,,Senin - Minggu (11:00 - 21:00),True,True,True,False,False,True,True,"Ini salah satu tempat yang comfy banget buat nugas, ya walaupun anginya sangat kencang tapi disini suasananya tenang banget dan nyaman apalagi buat nugas!! Double Y classicnya dia tipikal kopi susu yang manis dan creamyy enak sih pass gak terlalu manis tapi manis hahahaChoco crunchy croissantnya enakk tapi nothing special si kaya croissant pada umumnya, Tapiiii wangi banget dan gak keringgg love ittt",Lokasinya di daerag dago atas dan di pinggir jalan jadi ngga susah buat nyari lokasinya. Tempatnya ngga terlalu luas tapi nyaman.Pas kesini baristanya sendirian jadi agak kelabakan pas ngelayaninnyaa. Disini aku nyobain menu mereka yang More than classic coffenya enakk creamy dan ada rasa strawberry ini menurut aku yang sukak kopi creamy ini enakkk!Terus aku pesen Lasagna jujur ini rasanya so so aja,None
Kudu Ngopi,3.5,['Kafe'],Aceh,Graha Manggala,"Jl. Aceh No. 66, Aceh, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/kudu-ngopi-aceh,,Senin - Minggu (11:00 - 23:00),True,True,True,False,False,True,True,"Karena kejebak hujan lagi-lagi tujuan utama pasti cari coffee shop kebetulan merapat ke @kudu_ngopi coffee shop yang tidak besar tapi cukup banyak tempat yang instagramable menurut aku sih setiap sudutnya, unik dan cukup nyaman. Disini Aku Nyobain es kopi susu : creamy tapi after taste kopi nya lebih berasa tapi masih sedikit terlalu manis menurut aku sih","Awalnya sama sekali tidak berencana ke kafe ini. Namun, karena hujan deras dan Eat Boss masih tutup, jadilah saya ke sini.
Kafe ini kecil namun cukup nyaman dengan interior unik (mereka menggunakan kardus bekas telur untuk dindingnya, kreatif!). Namun tetap enak untuk berlama-lama. Hanya saja kafenya bau asap rokok.
Karena saya tidak suka kopi, maka saya memesan menu makanan saja. Yang saya pesan adalah omelet mozzarella dan roti tarik, karena memang penasaran dengan 2 makanan ini.
Omelet mozzarella sama dengan omelet pada umumnya, hanya saja keju yang digunakan adalah mozzarella. Sedangkan roti tarik adalah makanan yang namanya cukup unik, dengan rasa lumayan. 2 tangkup roti bakar dengan mentega (seperti garlic bread), dan di tengahnya diolesi keju mozzarella yang lumayan berlimpah. Overall makanannya enak, namun kalau dipisah antara ruangan merokok dan tidak pasti lebih enak lagi.",None
Calma Kitchen & Pool,4.0,['Kafe'],Sukajadi,,"Jl. Cipedes Tengah No. 138, Sukajadi, Bandung",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/bandung/calma-kitchen-dan-pool-sukajadi,,Senin - Minggu (10:00 - 21:00),True,True,True,False,False,False,True,"Tempatnya ok bgt apalagi buat Yang suka foto2,makananya enak bgt sy pesen nasi goreng kambing beda sama nasi gr kambing lainnya..rasanya gurih (tidak pake kecap manis) dagingnya empuk dan ga bau kambing ,minumannya jg seger ,harga tidak terlalu mahal untuk tempat sebagus dan senyaman itu","Penasaran sama tempat ini karena sering lewat di tiktok. Tempatnya lumayan terpencil dan masuk ke wilayah villa gitu. Tempatnya bagus banget, super aesthetic, dan nyaman untuk lama-lama disini. What makes me disappointed is the food & beverage. Makanannya sangat biasa aja untuk harga semahal itu. Aglio e olio yang mustahil bakal ga enak aja, disini bener2 mengecewakan. Spaghetti nya keras, gurih khas aglio e olionya nggak ada dan sama sekali gaada protein utk harga 35k. Utk tahu cabe garamnya ya oke lah. Untuk minumannya pun lemon tea tp gulanya susah bgt larut jd sama sekali ga manis. Mungkin karena baru buka ya, semoga bisa diperbaiki.",None
